src_addr_0,dst_addr_0,src_addr_1,dst_addr_1,src_addr_2,dst_addr_2,src_addr_3,dst_addr_3,src_addr_4,dst_addr_4,src_addr_5,dst_addr_5,src_addr_6,dst_addr_6,src_addr_7,dst_addr_7,traffic_class_1,flow_label_1,payload_length_1,next_header_1,hop_limit_1,traffic_class_2,flow_label_2,payload_length_2,next_header_2,hop_limit_2,traffic_class_3,flow_label_3,payload_length_3,next_header_3,hop_limit_3,traffic_class_4,flow_label_4,payload_length_4,next_header_4,hop_limit_4,traffic_class_5,flow_label_5,payload_length_5,next_header_5,hop_limit_5,label,group_number
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,32,6,224,0,0,40,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,1,468
8193,8193,5483,4799,26010,525,39455,47379,10324,50688,52722,24824,30817,34416,57482,33069,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,0,0,40,6,224,1,468
9220,8193,56289,8163,1589,63676,36359,65023,65024,65532,6248,24728,36746,57852,63489,12338,128,1011922,69,17,126,128,814793,57,17,126,0,297965,57,17,125,128,655389,43,17,126,128,812193,62,17,126,1,469
9735,8193,51291,8163,16117,32443,7666,1547,255,50444,63631,22019,24822,65257,51681,42649,0,447411,196,17,58,0,786493,119,17,58,0,668454,132,17,58,0,447411,196,17,58,0,786493,119,17,58,1,470
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,5744,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,5744,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,5744,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,4316,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,32,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,8600,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,1460,6,52,0,723793,1029,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,4316,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,5744,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,5744,6,52,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,5744,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,5744,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,5744,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,4316,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,7172,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,32,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,32,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,4316,6,52,0,723793,1460,6,52,0,723793,1543,6,52,0,723793,4316,6,52,0,723793,1460,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,4316,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,4316,6,52,0,723793,2805,6,52,1,471
9744,8193,57784,4799,32700,525,61976,47379,3,50688,40952,24824,39421,34416,3632,33069,0,723793,1460,6,52,0,723793,1460,6,52,0,723793,2888,6,52,0,723793,2888,6,52,0,723793,1460,6,52,1,471
